1,   -0.177136,   -0.298839,   -0.527363,   -0.499941,   -0.502065
2,   -0.303662,   -0.440166,   -0.692117,   -0.681499,   -0.683568
3,   -0.654766,   -0.379615,   -0.671719,   -0.598138,   -0.508981
4,   -0.82645,   -0.366471,   -0.577619,   -0.538855,   -0.499701
5,   -0.885186,   -0.352072,   -0.545842,   -0.512494,   -0.461624
6,   -0.920765,   -0.29851,   -0.53922,   -0.462454,   -0.462918
7,   -0.937711,   -0.263439,   -0.508778,   -0.454523,   -0.481142
8,   -0.939441,   -0.264694,   -0.502156,   -0.455835,   -0.482435
9,   -0.939441,   -0.264694,   -0.502156,   -0.455835,   -0.482435
10,   -0.942901,   -0.25624,   -0.496868,   -0.449901,   -0.485023
11,   -0.942901,   -0.25624,   -0.496868,   -0.449901,   -0.485023
12,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
13,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
14,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
15,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
16,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
17,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
18,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
19,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
20,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
21,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
22,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
23,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
24,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
25,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
26,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
27,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
28,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
29,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
30,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
31,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
32,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
33,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
34,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
35,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
36,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
37,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
38,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
39,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
40,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
41,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
42,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
43,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
44,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
45,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
46,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
47,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
48,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
49,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
50,   -0.944631,   -0.257495,   -0.498203,   -0.451213,   -0.477149
