1,   0.100286,   -0.00951117,   0.136111,   0.131551,   -0.0106683
2,   0.294051,   0.245924,   0.341667,   0.114791,   0.189319
3,   0.145054,   0.105978,   0.136111,   0.0756845,   0.0532215
4,   -0.0544785,   0.157609,   -0.116667,   0.0489487,   -0.0617202
5,   -0.315836,   -0.141304,   -0.255555,   -0.138601,   -0.162377
6,   -0.310099,   -0.112771,   -0.233333,   -0.170791,   -0.240371
7,   -0.47864,   -0.164401,   -0.216667,   -0.313647,   -0.319812
8,   -0.534789,   -0.290759,   -0.436111,   -0.391992,   -0.321199
9,   -0.490084,   -0.285325,   -0.402778,   -0.466214,   -0.291424
10,   -0.523313,   -0.199727,   -0.419444,   -0.403166,   -0.236092
11,   -0.593239,   -0.171194,   -0.397222,   -0.38215,   -0.314086
12,   -0.50837,   -0.135869,   -0.430555,   -0.362463,   -0.323971
13,   -0.580628,   -0.0353255,   -0.397222,   -0.275739,   -0.289977
14,   -0.626437,   -0.149456,   -0.444444,   -0.323225,   -0.289917
15,   -0.5852,   -0.218748,   -0.411111,   -0.316308,   -0.400579
16,   -0.603548,   -0.213314,   -0.461111,   -0.284118,   -0.370804
17,   -0.525583,   -0.153532,   -0.497222,   -0.292498,   -0.427521
18,   -0.499227,   -0.176629,   -0.430555,   -0.334531,   -0.271533
19,   -0.53709,   -0.24864,   -0.4,   -0.303805,   -0.216262
20,   -0.567986,   -0.26902,   -0.483333,   -0.333068,   -0.321139
21,   -0.626437,   -0.21739,   -0.416667,   -0.349827,   -0.338136
22,   -0.670038,   -0.283966,   -0.380555,   -0.260309,   -0.22898
23,   -0.546233,   -0.173913,   -0.427778,   -0.278532,   -0.220481
24,   -0.472871,   -0.233695,   -0.252778,   -0.190344,   -0.35664
25,   -0.339891,   -0.0923906,   -0.302778,   -0.0783458,   -0.423302
26,   -0.471767,   -0.125,   -0.322222,   -0.228253,   -0.290037
27,   -0.510702,   -0.16576,   -0.391666,   -0.137138,   -0.380749
28,   -0.54163,   -0.156249,   -0.444444,   -0.321894,   -0.358026
29,   -0.609286,   -0.0720103,   -0.427778,   -0.384943,   -0.365138
30,   -0.588636,   -0.187499,   -0.386111,   -0.319101,   -0.234646
31,   -0.550804,   -0.221466,   -0.330555,   -0.159484,   -0.162317
32,   -0.51871,   -0.351901,   -0.352778,   -0.286912,   -0.325418
33,   -0.604715,   -0.262227,   -0.386111,   -0.237963,   -0.326864
34,   -0.609255,   -0.23777,   -0.347222,   -0.335861,   -0.323972
35,   -0.515274,   -0.247281,   -0.35,   -0.230913,   -0.274366
36,   -0.565748,   -0.21739,   -0.291666,   -0.22679,   -0.291424
37,   -0.573787,   -0.135869,   -0.361111,   -0.292631,   -0.180821
38,   -0.377724,   -0.0923905,   -0.413889,   -0.291168,   -0.230426
39,   -0.46026,   -0.199727,   -0.308333,   -0.323358,   -0.284311
40,   -0.36278,   -0.334238,   -0.258333,   -0.250466,   -0.221868
41,   -0.350169,   -0.0285328,   -0.313889,   -0.277069,   -0.197758
42,   -0.459094,   -0.0828805,   -0.355556,   -0.289705,   -0.183594
43,   -0.50383,   -0.160325,   -0.330556,   -0.158154,   -0.350974
44,   -0.514108,   -0.130434,   -0.369444,   -0.19726,   -0.414743
45,   -0.486617,   -0.244564,   -0.347222,   -0.334531,   -0.392081
46,   -0.410984,   -0.180705,   -0.4,   -0.303805,   -0.288591
47,   -0.432738,   -0.207879,   -0.4,   -0.35834,   -0.437466
48,   -0.482045,   -0.230977,   -0.277778,   -0.293962,   -0.353807
49,   -0.452221,   -0.349183,   -0.322222,   -0.230913,   -0.274366
50,   -0.495759,   -0.441574,   -0.263889,   -0.149641,   -0.348081
