1,   -0.0234875,   -0.0135873,   -0.180555,   0.0924443,   -0.0744379
2,   -0.0773669,   0.0516303,   -0.0444446,   -0.0167602,   0.0191672
3,   0.0441378,   0.0339671,   0.0555558,   0.0266023,   0.0120549
4,   0.0865718,   -0.0163047,   0.0666668,   -0.0167603,   -0.00494261
5,   0.108325,   -0.125,   0.0944447,   0.0111727,   -0.0489421
6,   0.0200514,   -0.0230976,   0.0388891,   0.0111727,   0.071605
7,   0.0418679,   -0.191575,   -0.0222221,   0.0574615,   0.0858294
8,   -0.0567483,   -0.0339678,   7.24196e-008,   -5.28421e-007,   0.0602736
9,   0.0704943,   -0.0910329,   -0.0166666,   0.0111727,   0.0957143
10,   -0.0613514,   -0.0516303,   -0.0944444,   -0.00984353,   -0.019167
11,   -0.106025,   -0.0190219,   0.00833353,   -0.0461564,   -0.152432
12,   -0.0338285,   -0.0937498,   0.0638891,   0.114791,   -0.0999937
13,   0.0303602,   -0.048913,   -0.119444,   0.099361,   -0.0404436
14,   0.127809,   -0.0176632,   0.1,   0.0965677,   0.125489
15,   0.0429714,   0.188859,   -0.0361111,   -0.00705021,   0.00777547
16,   -0.077367,   -0.0163047,   0.0388891,   -0.0965687,   -0.173708
17,   -0.0062739,   -0.0298915,   -0.0861112,   -0.137138,   -0.0914349
18,   -0.177118,   -0.0733694,   -0.0888889,   0.0210157,   -0.0418298
19,   0.0555506,   0.150815,   -0.0333334,   -0.109338,   -0.00928201
20,   -0.0292255,   0.0597824,   -0.0916668,   -0.0349832,   -0.0928815
21,   -0.0407327,   -0.00135881,   -0.0777778,   -0.152701,   -0.146827
22,   -0.024654,   0.00543482,   0.0333336,   -0.127428,   -0.102827
23,   -0.0498442,   0.0774454,   -0.136111,   0.0546682,   0.0588872
24,   -0.0682242,   0.0108692,   -0.127778,   0.0377755,   -0.12127
25,   -0.00286899,   -0.0991844,   0.00277792,   0.00279286,   0.0631066
26,   0.0521769,   0.0543475,   0.152778,   0.0126358,   -0.026219
27,   -0.0269239,   -0.0163044,   -0.0444444,   -0.0965686,   -0.10138
28,   0.0372646,   0.0624997,   0.188889,   0.0742213,   0.0787171
29,   -0.108358,   0.0529888,   -0.0916666,   0.0993612,   -0.112772
30,   -0.0819699,   -3.02583e-007,   0.0833334,   0.133014,   0.0602735
31,   0.01548,   -0.0366851,   0.052778,   0.130221,   0.0333311
32,   -0.0899777,   -0.254075,   0.0111112,   -0.0167603,   0.0432764
33,   0.0441059,   -0.00407635,   0.0583336,   0.163741,   0.139654
34,   -0.0177812,   -0.0570655,   -0.0166666,   -0.0420329,   -0.000723155
35,   0.00744021,   0.180707,   -0.0444445,   0.0909813,   -0.0248329
36,   0.0418358,   -0.0937502,   -0.0750001,   -0.257649,   -0.099994
37,   0.0143763,   -0.111412,   0.0111112,   -0.071296,   0.0390572
38,   -0.0234562,   -0.179346,   -0.0722222,   -0.0712961,   -0.0332709
39,   0.00173409,   -0.0475547,   -0.0694445,   -0.0671726,   -0.0262189
40,   0.0522076,   0.0584236,   -0.0166667,   -0.257516,   -0.0091614
41,   -0.0178127,   0.142663,   -0.0694446,   -0.0113066,   -0.0418902
42,   -0.0407011,   0.138587,   -0.0527779,   0.0559984,   -0.00922178
43,   -0.0131782,   0.130435,   -0.00555553,   -0.00558705,   0.0304987
44,   0.00403554,   -0.0557065,   -0.133333,   -0.155361,   -0.131155
45,   -0.0131784,   -0.0054348,   -0.144444,   0.0210157,   -0.0659394
46,   -0.033797,   0.0122279,   -0.0777779,   0.00425599,   -0.131155
47,   -0.0188848,   0.00407575,   0.0805557,   0.102288,   0.12555
48,   0.0773977,   0.0543475,   0.0972224,   0.0658414,   -0.0744379
49,   0.0120748,   -0.0013589,   0.158334,   0.0967008,   0.143993
50,   0.0177814,   -0.0108698,   -0.0944444,   -0.0643792,   0.000723211
