0.0001,   -0.999993
0.0002,   -0.999993
0.0003,   -0.999993
0.0004,   -0.999993
0.0005,   -0.999993
0.0006,   -0.999993
0.0007,   1
0.0008,   1
0.0009,   1
0.001,   1
0.001,   1
0.002,   1
0.003,   -0.999993
0.004,   -0.999993
0.005,   -0.999993
0.006,   -0.999993
0.007,   -0.999993
0.008,   -0.999993
0.009,   -0.998263
0.01,   -0.998263
0.01,   -0.998263
0.02,   -0.971291
0.03,   -0.900047
0.04,   -0.742074
0.05,   0.420749
0.06,   -0.0535472
0.07,   0.0518176
0.08,   -0.0186766
0.09,   -0.0546111
0.1,   -0.0151733
0.1,   -0.0151733
0.2,   -0.0151303
0.3,   -0.0110469
0.4,   -0.025511
0.5,   -0.0549227
0.6,   -0.0228031
0.7,   -0.011047
0.8,   -0.0152163
0.9,   -0.0148617
1,   -0.0186336
