0,   0
1,   0
1.09004,   1.06522
0.999953,   -0.009725

0,   0
1,   0
1.09004,   1.06522
0.999953,   -0.00972368

0,   0
0.95569,   0.294374
0.908188,   1.22396
0.952141,   0.315121

0,   0
0.826688,   0.56266
0.703551,   1.352
0.830265,   0.614167

0,   0
0.624426,   0.781084
0.481264,   1.44612
0.629789,   0.855775

0,   0
0.366827,   0.930289
0.246905,   1.50397
0.397933,   1.04885

0,   0
0.0767209,   0.997053
0.0063514,   1.52409
0.13708,   1.17343

0,   0
-0.220185,   0.975458
-0.234361,   1.50597
-0.132739,   1.23389

0,   0
-0.497577,   0.86742
-0.469194,   1.45008
-0.403919,   1.23631

0,   0
-0.730875,   0.682511
-0.692258,   1.35781
-0.645846,   1.19712

0,   0
-0.899404,   0.437119
-0.897956,   1.23149
-0.876552,   1.09834

0,   0
-0.988228,   0.152989
-1.08113,   1.07426
-1.08037,   0.944542

0,   0
-0.989476,   -0.144698
-1.23718,   0.890094
-1.25671,   0.752637

0,   0
-0.903038,   -0.429562
-1.3622,   0.683596
-1.38606,   0.559296

0,   0
-0.736573,   -0.676358
-1.45304,   0.459949
-1.46247,   0.395826

0,   0
-0.504833,   -0.863217
-1.50744,   0.224765
-1.49916,   0.21909

0,   0
-0.228356,   -0.973578
-1.52402,   -0.0160581
-1.51458,   0.0392433

0,   0
0.0683577,   -0.997661
-1.50236,   -0.256478
-1.50408,   -0.182333

0,   0
0.359014,   -0.933332
-1.44303,   -0.490465
-1.44767,   -0.446945

0,   0
0.617854,   -0.786293
-1.34749,   -0.712147
-1.34509,   -0.697304

0,   0
0.821941,   -0.569572
-1.21815,   -0.915965
-1.19962,   -0.925426

0,   0
0.953188,   -0.302377
-1.05825,   -1.09681
-1.01589,   -1.12404

0,   0
0.999965,   -0.00838521
-0.871808,   -1.25013
-0.865695,   -1.24341

0,   0
0.958125,   0.28635
-0.663494,   -1.3721
-0.711676,   -1.33754

0,   0
0.831377,   0.555708
-0.438535,   -1.45965
-0.573996,   -1.40215

0,   0
0.630954,   0.775821
-0.202576,   -1.51058
-0.446509,   -1.4478

0,   0
0.374615,   0.92718
0.0384642,   -1.52361
-0.315454,   -1.48188

0,   0
0.0850787,   0.996374
0.27854,   -1.49843
-0.18188,   -1.50413

0,   0
-0.211997,   0.97727
0.511629,   -1.43566
-0.0468528,   -1.51436

0,   0
-0.490286,   0.871561
0.731883,   -1.33687
0.0885487,   -1.5125

0,   0
-0.725127,   0.688615
0.933777,   -1.20455
0.223243,   -1.49855

0,   0
-0.895707,   0.444645
1.11225,   -1.04201
0.356154,   -1.47263

0,   0
-0.98691,   0.161271
1.26282,   -0.853332
0.48622,   -1.43495

0,   0
-0.990654,   -0.136396
1.38171,   -0.643248
0.612401,   -1.38581

0,   0
-0.906608,   -0.421974
1.46594,   -0.417027
0.733691,   -1.32559

0,   0
-0.742218,   -0.670158
1.51339,   -0.180344
0.84912,   -1.25479

0,   0
-0.512054,   -0.858953
1.52288,   0.060862
0.957766,   -1.17396

0,   0
-0.236512,   -0.971629
1.49417,   0.300542
1.05876,   -1.08375

0,   0
0.0599897,   -0.998199
1.42798,   0.532682
1.1513,   -0.98489

0,   0
0.351175,   -0.93631
1.32597,   0.75146
1.23464,   -0.878159

0,   0
0.611239,   -0.791446
1.19069,   0.951387
1.30812,   -0.764413

0,   0
0.817136,   -0.576444
1.02554,   1.12745
1.37114,   -0.644561

0,   0
0.950619,   -0.310359
0.834673,   1.27523
1.42322,   -0.51956

0,   0
0.999859,   -0.0167698
0.622863,   1.39102
1.46392,   -0.390409

0,   0
0.960493,   0.278305
0.395428,   1.47191
1.49294,   -0.258139

0,   0
0.836008,   0.548717
0.158073,   1.51588
1.51002,   -0.123807

0,   0
0.637437,   0.770503
-0.0832466,   1.52182
1.51505,   0.0115146

0,   0
0.382377,   0.924007
-0.322478,   1.48959
1.50797,   0.146744

0,   0
0.0934305,   0.995626
-0.55362,   1.41999
1.48884,   0.280801

0,   0
-0.203795,   0.979014
-0.770874,   1.31478
1.45782,   0.412615

0,   0
-0.482961,   0.875642
-0.968791,   1.17657
1.41516,   0.541132

0,   0
-0.719327,   0.694672
-1.1424,   1.00886
1.36119,   0.665327

0,   0
-0.891947,   0.45214
-1.28736,   0.815833
1.29635,   0.784208

0,   0
-0.985523,   0.16954
-1.40002,   0.602343
1.22115,   0.896823

0,   0
-0.991763,   -0.128084
-1.47756,   0.373743
1.13619,   1.00228

0,   0
-0.910114,   -0.414357
-1.51804,   0.135768
1.04217,   1.09972

0,   0
-0.747812,   -0.663911
-1.52044,   -0.105613
0.939811,   1.18838

0,   0
-0.519238,   -0.854629
-1.48469,   -0.344345
0.82995,   1.26755

0,   0
-0.244651,   -0.969611
-1.4117,   -0.574439
0.713458,   1.33659

0,   0
0.0516175,   -0.998667
-1.3033,   -0.790122
0.583765,   1.37725

0,   0
0.343311,   -0.939222
-1.1622,   -0.985985
0.456457,   1.41765

0,   0
0.604582,   -0.796543
-0.991951,   -1.15711
0.328055,   1.45275

