0.64->   0.00355096   0.000112914
0.65->   0.00355096   0.000112915
0.66->   0.00355096   0.000112915
0.67->   0.00355096   0.000112915
0.68->   0.00355096   0.000112915
0.69->   0.00355096   0.000112915
0.7->   0.00355096   0.000112915
0.71->   0.00355096   0.000112915
0.72->   0.00355096   0.000112915
0.73->   0.00355096   0.000112915
0.74->   0.00355096   0.000112915
0.75->   0.00355096   0.000112915
0.76->   0.00355096   0.000112915
0.77->   0.00355096   0.000112915
0.78->   0.00355096   0.000112915
0.79->   0.00355096   0.000112915
0.8->   0.00355096   0.000112915
0.81->   0.00355096   0.000112915
0.82->   0.00355096   0.000112915
0.83->   0.00355096   0.000112914
0.839999->   0.00355096   0.000112914
0.849999->   0.00355096   0.000112914
0.859999->   0.00355096   0.000112914
0.869999->   0.00355096   0.000112914
0.879999->   0.00355096   0.000112913
0.889999->   0.00355096   0.000112913
0.899999->   0.00355096   0.000112913
0.909999->   0.00355096   0.000112913
0.919999->   0.00355096   0.000112912
0.929999->   0.00355096   0.000112912
0.939999->   0.00355096   0.000112912
0.949999->   0.00355096   0.000112912
0.959999->   0.00355096   0.000112911
0.969999->   0.00355096   0.000112911
0.979999->   0.00355096   0.000112911
0.989999->   0.00355096   0.00011291
0.999999->   0.00355096   0.00011291
1.01->   0.00355096   0.000112909
1.02->   0.00355096   0.000112909
1.03->   0.00355096   0.000112909
1.04->   0.00355096   0.000112908
1.05->   0.00355096   0.000112908
1.06->   0.00355096   0.000112908
1.07->   0.00355096   0.000112907
1.08->   0.00355096   0.000112907
1.09->   0.00355096   0.000112906
1.1->   0.00355096   0.000112906
1.11->   0.00355096   0.000112906
1.12->   0.00355096   0.000112905
1.13->   0.00355096   0.000112905
1.14->   0.00355096   0.000112904
1.15->   0.00355096   0.000112904
1.16->   0.00355096   0.000112904
1.17->   0.00355096   0.000112903
1.18->   0.00355096   0.000112903
1.19->   0.00355096   0.000112903
1.2->   0.00355096   0.000112902
1.21->   0.00355096   0.000112902
1.22->   0.00355096   0.000112901
1.23->   0.00355096   0.000112901
1.24->   0.00355096   0.000112901
1.25->   0.00355096   0.0001129
1.26->   0.00355096   0.0001129
1.27->   0.00355096   0.0001129
1.28->   0.00355096   0.0001129
1.29->   0.00355096   0.000112899
1.3->   0.00355096   0.000112899
1.31->   0.00355096   0.000112899
1.32->   0.00355096   0.000112898
1.33->   0.00355096   0.000112898
1.34->   0.00355096   0.000112898
1.35->   0.00355096   0.000112898
1.36->   0.00355096   0.000112897
1.37->   0.00355096   0.000112897
1.38->   0.00355096   0.000112897
1.39->   0.00355096   0.000112897
1.4->   0.00355096   0.000112897
1.41->   0.00355096   0.000112897
1.42->   0.00355096   0.000112896
1.43->   0.00355096   0.000112896
1.44->   0.00355096   0.000112896
1.45->   0.00355096   0.000112896
1.46->   0.00355096   0.000112896
1.47->   0.00355096   0.000112896
1.48->   0.00355096   0.000112896
1.49->   0.00355096   0.000112896
1.5->   0.00355096   0.000112896
1.51->   0.00355096   0.000112896
1.52->   0.00355096   0.000112896
1.53->   0.00355096   0.000112896
1.54->   0.00355096   0.000112896
1.55->   0.00355096   0.000112896
1.56->   0.00355096   0.000112896
1.57->   0.00355096   0.000112896
1.58->   0.00355096   0.000112896
1.59->   0.00355096   0.000112896
1.6->   0.00355096   0.000112896
1.61->   0.00355096   0.000112896
1.62->   0.00355096   0.000112896
1.63->   0.00355096   0.000112896
1.64->   0.00355096   0.000112896
1.65->   0.00355096   0.000112896
1.66->   0.00355096   0.000112897
1.67->   0.00355096   0.000112897
1.68->   0.00355096   0.000112897
1.69->   0.00355096   0.000112897
1.7->   0.00355096   0.000112897
1.71->   0.00355096   0.000112897
1.72->   0.00355096   0.000112898
1.73->   0.00355096   0.000112898
1.74->   0.00355096   0.000112898
1.75->   0.00355096   0.000112898
1.76->   0.00355096   0.000112898
1.77->   0.00355096   0.000112898
1.78->   0.00355096   0.000112899
1.79->   0.00355096   0.000112899
1.8->   0.00355096   0.000112899
1.81->   0.00355096   0.000112899
1.82->   0.00355096   0.0001129
1.83->   0.00355096   0.0001129
1.84->   0.00355096   0.0001129
1.85->   0.00355096   0.0001129
1.86->   0.00355096   0.0001129
1.87->   0.00355096   0.000112901
1.88->   0.00355096   0.000112901
1.89->   0.00355096   0.000112901
1.9->   0.00355096   0.000112901
1.91->   0.00355096   0.000112901
1.92->   0.00355096   0.000112902
1.93->   0.00355096   0.000112902
1.94->   0.00355096   0.000112902
1.95->   0.00355096   0.000112902
1.96->   0.00355096   0.000112902
1.97->   0.00355096   0.000112902
1.98->   0.00355096   0.000112903
1.99->   0.00355096   0.000112903
2->   0.00355096   0.000112903
2.01->   0.00355096   0.000112903
2.02->   0.00355096   0.000112903
2.03->   0.00355096   0.000112903
2.04->   0.00355096   0.000112903
2.05->   0.00355096   0.000112903
2.06->   0.00355096   0.000112903
2.07->   0.00355096   0.000112903
2.08->   0.00355096   0.000112903
2.09->   0.00355096   0.000112903
2.1->   0.00355096   0.000112903
2.11->   0.00355096   0.000112903
2.12->   0.00355096   0.000112903
2.13->   0.00355096   0.000112903
2.14->   0.00355096   0.000112903
2.15->   0.00355096   0.000112903
2.16->   0.00355096   0.000112903
2.17->   0.00355096   0.000112902
2.18->   0.00355096   0.000112902
2.19->   0.00355096   0.000112902
2.2->   0.00355096   0.000112902
2.21->   0.00355096   0.000112902
2.22->   0.00355096   0.000112901
2.23->   0.00355096   0.000112901
2.24->   0.00355096   0.000112901
2.25->   0.00355096   0.000112901
2.26->   0.00355096   0.0001129
2.27->   0.00355096   0.0001129
2.28->   0.00355096   0.0001129
2.29->   0.00355096   0.000112899
2.3->   0.00355096   0.000112899
2.31->   0.00355096   0.000112898
2.32->   0.00355096   0.000112898
2.33->   0.00355096   0.000112897
2.34->   0.00355096   0.000112897
2.35->   0.00355096   0.000112897
2.36->   0.00355096   0.000112896
2.37->   0.00355096   0.000112896
2.38->   0.00355096   0.000112895
2.39->   0.00355096   0.000112894
2.4->   0.00355096   0.000112894
2.41->   0.00355096   0.000112893
2.42->   0.00355096   0.000112893
2.43->   0.00355096   0.000112892
2.44->   0.00355096   0.000112892
2.45->   0.00355096   0.000112891
2.46->   0.00355096   0.00011289
2.47->   0.00355096   0.00011289
2.48->   0.00355096   0.000112889
2.49->   0.00355096   0.000112889
2.5->   0.00355096   0.000112888
2.51->   0.00355096   0.000112887
2.52->   0.00355096   0.000112887
2.53->   0.00355096   0.000112886
2.54->   0.00355096   0.000112885
2.55->   0.00355096   0.000112885
2.56->   0.00355096   0.000112884
2.57->   0.00355096   0.000112883
2.58->   0.00355096   0.000112883
2.59->   0.00355096   0.000112882
2.6->   0.00355096   0.000112881
2.61->   0.00355096   0.000112881
2.62->   0.00355096   0.00011288
2.63->   0.00355096   0.00011288
2.64->   0.00355096   0.000112879
2.65->   0.00355096   0.000112878
2.66->   0.00355096   0.000112878
2.67->   0.00355096   0.000112877
2.68->   0.00355096   0.000112876
2.69->   0.00355096   0.000112876
2.7->   0.00355096   0.000112875
2.71->   0.00355096   0.000112875
2.72->   0.00355096   0.000112874
2.73->   0.00355096   0.000112873
2.74->   0.00355096   0.000112873
2.75->   0.00355096   0.000112872
2.76->   0.00355096   0.000112872
2.77->   0.00355096   0.000112871
2.78->   0.00355096   0.000112871
2.79->   0.00355096   0.00011287
2.8->   0.00355096   0.00011287
2.81->   0.00355096   0.000112869
2.82->   0.00355096   0.000112869
2.83->   0.00355096   0.000112868
2.84->   0.00355096   0.000112868
2.85->   0.00355096   0.000112867
2.86->   0.00355096   0.000112867
2.87->   0.00355096   0.000112866
2.88->   0.00355096   0.000112866
2.89->   0.00355096   0.000112866
2.9->   0.00355096   0.000112865
2.91->   0.00355096   0.000112865
2.92->   0.00355096   0.000112865
2.93->   0.00355096   0.000112864
2.94->   0.00355096   0.000112864
2.95->   0.00355096   0.000112864
2.96->   0.00355096   0.000112863
2.97->   0.00355096   0.000112863
2.98->   0.00355096   0.000112863
2.99->   0.00355096   0.000112862
3->   0.00355096   0.000112862
3.01->   0.00355096   0.000112862
3.02->   0.00355096   0.000112862
3.03->   0.00355096   0.000112862
3.04->   0.00355096   0.000112861
3.05->   0.00355096   0.000112861
3.06->   0.00355096   0.000112861
3.07->   0.00355096   0.000112861
3.08->   0.00355096   0.000112861
3.09->   0.00355096   0.000112861
3.1->   0.00355096   0.000112861
3.11->   0.00355096   0.000112861
3.12->   0.00355096   0.00011286
3.13->   0.00355096   0.00011286
3.14->   0.00355096   0.00011286
3.15->   0.00355096   0.00011286
3.16->   0.00355096   0.00011286
3.17->   0.00355096   0.00011286
3.18->   0.00355096   0.00011286
3.19->   0.00355096   0.00011286
3.2->   0.00355096   0.00011286
3.21->   0.00355096   0.00011286
3.22->   0.00355096   0.00011286
3.23->   0.00355096   0.00011286
3.24->   0.00355096   0.00011286
3.25->   0.00355096   0.00011286
3.26->   0.00355096   0.00011286
3.27->   0.00355096   0.00011286
3.28->   0.00355096   0.00011286
3.29->   0.00355096   0.00011286
3.3->   0.00355096   0.00011286
3.31->   0.00355096   0.00011286
3.32->   0.00355096   0.000112861
3.33->   0.00355096   0.000112861
3.34->   0.00355096   0.000112861
3.35->   0.00355096   0.000112861
3.36->   0.00355096   0.000112861
3.37->   0.00355096   0.000112861
3.38->   0.00355096   0.000112861
3.39->   0.00355096   0.000112861
3.4->   0.00355096   0.000112861
3.41->   0.00355096   0.000112861
3.42->   0.00355096   0.000112861
3.43->   0.00355096   0.000112861
3.44->   0.00355096   0.000112861
3.45->   0.00355096   0.000112861
3.46->   0.00355096   0.000112861
3.47->   0.00355096   0.000112861
3.48->   0.00355096   0.000112861
3.49->   0.00355096   0.000112861
3.5->   0.00355096   0.000112861
3.51->   0.00355096   0.000112861
3.52->   0.00355096   0.000112861
3.53->   0.00355096   0.00011286
3.54->   0.00355096   0.00011286
3.55->   0.00355096   0.00011286
3.56->   0.00355096   0.00011286
3.57->   0.00355096   0.00011286
3.58->   0.00355096   0.00011286
3.59->   0.00355096   0.00011286
3.6->   0.00355096   0.000112859
3.61->   0.00355096   0.000112859
3.62->   0.00355096   0.000112859
3.63->   0.00355096   0.000112859
3.64->   0.00355096   0.000112859
3.65->   0.00355096   0.000112858
3.66->   0.00355096   0.000112858
3.67->   0.00355096   0.000112858
3.68->   0.00355096   0.000112857
3.69->   0.00355096   0.000112857
3.7->   0.00355096   0.000112857
3.71->   0.00355096   0.000112856
3.72->   0.00355096   0.000112856
3.73->   0.00355096   0.000112856
3.74->   0.00355096   0.000112855
3.75->   0.00355096   0.000112855
3.76->   0.00355096   0.000112854
3.77->   0.00355096   0.000112854
3.78->   0.00355096   0.000112854
3.79->   0.00355096   0.000112853
3.8->   0.00355096   0.000112853
3.81->   0.00355096   0.000112852
3.82->   0.00355096   0.000112852
3.83->   0.00355096   0.000112851
3.84->   0.00355096   0.00011285
3.85->   0.00355096   0.00011285
3.86->   0.00355096   0.000112849
3.87->   0.00355096   0.000112849
3.88->   0.00355096   0.000112848
3.89->   0.00355096   0.000112848
3.9->   0.00355096   0.000112847
3.91->   0.00355096   0.000112846
3.92->   0.00355096   0.000112846
3.93->   0.00355096   0.000112845
3.94->   0.00355096   0.000112845
3.95->   0.00355096   0.000112844
3.96->   0.00355096   0.000112843
3.97->   0.00355096   0.000112843
3.98->   0.00355096   0.000112842
3.99->   0.00355096   0.000112841
4->   0.00355096   0.000112841
4.01->   0.00355096   0.00011284
4.02->   0.00355096   0.000112839
4.03->   0.00355096   0.000112839
4.04->   0.00355096   0.000112838
4.05->   0.00355096   0.000112838
4.06->   0.00355096   0.000112837
4.07->   0.00355096   0.000112836
4.08->   0.00355096   0.000112836
4.09->   0.00355096   0.000112835
4.1->   0.00355096   0.000112834
4.11->   0.00355096   0.000112834
4.12->   0.00355096   0.000112833
4.13->   0.00355096   0.000112833
4.14->   0.00355096   0.000112832
4.15->   0.00355096   0.000112831
4.16->   0.00355096   0.000112831
4.17->   0.00355096   0.00011283
4.18->   0.00355096   0.00011283
4.19->   0.00355096   0.000112829
4.2->   0.00355096   0.000112829
4.21->   0.00355096   0.000112828
4.22->   0.00355096   0.000112828
4.23->   0.00355096   0.000112827
4.24->   0.00355096   0.000112827
4.25->   0.00355096   0.000112826
4.26->   0.00355096   0.000112826
4.27->   0.00355096   0.000112825
4.28->   0.00355096   0.000112825
4.29->   0.00355096   0.000112824
4.3->   0.00355096   0.000112824
4.31->   0.00355096   0.000112823
4.32->   0.00355096   0.000112823
4.33->   0.00355096   0.000112823
4.34->   0.00355096   0.000112822
4.35->   0.00355096   0.000112822
4.36->   0.00355096   0.000112822
4.37001->   0.00355096   0.000112821
4.38001->   0.00355096   0.000112821
4.39001->   0.00355096   0.000112821
4.40001->   0.00355096   0.00011282
4.41001->   0.00355096   0.00011282
4.42001->   0.00355096   0.00011282
4.43001->   0.00355096   0.00011282
4.44001->   0.00355096   0.00011282
4.45001->   0.00355096   0.000112819
4.46001->   0.00355096   0.000112819
4.47001->   0.00355096   0.000112819
4.48001->   0.00355096   0.000112819
4.49001->   0.00355096   0.000112819
4.50001->   0.00355096   0.000112819
4.51001->   0.00355096   0.000112818
4.52001->   0.00355096   0.000112818
4.53001->   0.00355096   0.000112818
4.54001->   0.00355096   0.000112818
4.55001->   0.00355096   0.000112818
4.56001->   0.00355096   0.000112818
4.57001->   0.00355096   0.000112818
4.58001->   0.00355096   0.000112818
4.59001->   0.00355096   0.000112818
4.60001->   0.00355096   0.000112818
4.61001->   0.00355096   0.000112818
4.62001->   0.00355096   0.000112818
4.63001->   0.00355096   0.000112818
4.64001->   0.00355096   0.000112818
4.65001->   0.00355096   0.000112818
4.66001->   0.00355096   0.000112818
4.67001->   0.00355096   0.000112818
4.68001->   0.00355096   0.000112818
4.69001->   0.00355096   0.000112818
4.70001->   0.00355096   0.000112818
4.71001->   0.00355096   0.000112819
4.72001->   0.00355096   0.000112819
4.73001->   0.00355096   0.000112819
4.74001->   0.00355096   0.000112819
4.75001->   0.00355096   0.000112819
4.76001->   0.00355096   0.000112819
4.77001->   0.00355096   0.000112819
4.78001->   0.00355096   0.000112819
4.79001->   0.00355096   0.000112819
4.80001->   0.00355096   0.000112819
4.81002->   0.00355096   0.000112819
4.82002->   0.00355096   0.00011282
4.83002->   0.00355096   0.00011282
4.84002->   0.00355096   0.00011282
4.85002->   0.00355096   0.00011282
4.86002->   0.00355096   0.00011282
4.87002->   0.00355096   0.00011282
4.88002->   0.00355096   0.00011282
4.89002->   0.00355096   0.00011282
4.90002->   0.00355096   0.00011282
4.91002->   0.00355096   0.00011282
4.92002->   0.00355096   0.00011282
4.93002->   0.00355096   0.00011282
4.94002->   0.00355096   0.00011282
4.95002->   0.00355096   0.00011282
4.96002->   0.00355096   0.00011282
4.97002->   0.00355096   0.00011282
4.98002->   0.00355096   0.00011282
4.99002->   0.00355096   0.00011282
5.00002->   0.00355096   0.00011282
5.01002->   0.00355096   0.00011282
5.02002->   0.00355096   0.00011282
5.03002->   0.00355096   0.00011282
5.04002->   0.00355096   0.00011282
5.05002->   0.00355096   0.00011282
5.06002->   0.00355096   0.00011282
5.07002->   0.00355096   0.000112819
5.08002->   0.00355096   0.000112819
5.09002->   0.00355096   0.000112819
5.10002->   0.00355096   0.000112819
5.11002->   0.00355096   0.000112819
5.12002->   0.00355096   0.000112818
5.13002->   0.00355096   0.000112818
5.14002->   0.00355096   0.000112818
5.15002->   0.00355096   0.000112818
5.16002->   0.00355096   0.000112817
5.17002->   0.00355096   0.000112817
5.18002->   0.00355096   0.000112816
5.19002->   0.00355096   0.000112816
5.20002->   0.00355096   0.000112816
5.21002->   0.00355096   0.000112815
5.22002->   0.00355096   0.000112815
5.23002->   0.00355096   0.000112814
5.24003->   0.00355096   0.000112814
5.25003->   0.00355096   0.000112813
5.26003->   0.00355096   0.000112813
5.27003->   0.00355096   0.000112812
5.28003->   0.00355096   0.000112812
5.29003->   0.00355096   0.000112811
5.30003->   0.00355096   0.000112811
5.31003->   0.00355096   0.00011281
5.32003->   0.00355096   0.00011281
5.33003->   0.00355096   0.000112809
5.34003->   0.00355096   0.000112808
5.35003->   0.00355096   0.000112808
5.36003->   0.00355096   0.000112807
5.37003->   0.00355096   0.000112806
5.38003->   0.00355096   0.000112806
5.39003->   0.00355096   0.000112805
5.40003->   0.00355096   0.000112804
5.41003->   0.00355096   0.000112804
5.42003->   0.00355096   0.000112803
5.43003->   0.00355096   0.000112802
5.44003->   0.00355096   0.000112802
5.45003->   0.00355096   0.000112801
5.46003->   0.00355096   0.0001128
5.47003->   0.00355096   0.0001128
5.48003->   0.00355096   0.000112799
5.49003->   0.00355096   0.000112798
5.50003->   0.00355096   0.000112797
5.51003->   0.00355096   0.000112797
5.52003->   0.00355096   0.000112796
5.53003->   0.00355096   0.000112795
5.54003->   0.00355096   0.000112794
5.55003->   0.00355096   0.000112794
5.56003->   0.00355096   0.000112793
5.57003->   0.00355096   0.000112792
5.58003->   0.00355096   0.000112792
5.59003->   0.00355096   0.000112791
5.60003->   0.00355096   0.00011279
5.61003->   0.00355096   0.000112789
5.62003->   0.00355096   0.000112789
5.63003->   0.00355096   0.000112788
5.64003->   0.00355096   0.000112787
5.65003->   0.00355096   0.000112787
5.66003->   0.00355096   0.000112786
5.67003->   0.00355096   0.000112785
5.68004->   0.00355096   0.000112785
5.69004->   0.00355096   0.000112784
5.70004->   0.00355096   0.000112783
5.71004->   0.00355096   0.000112783
5.72004->   0.00355096   0.000112782
5.73004->   0.00355096   0.000112781
5.74004->   0.00355096   0.000112781
5.75004->   0.00355096   0.00011278
5.76004->   0.00355096   0.00011278
5.77004->   0.00355096   0.000112779
5.78004->   0.00355096   0.000112779
5.79004->   0.00355096   0.000112778
5.80004->   0.00355096   0.000112777
5.81004->   0.00355096   0.000112777
5.82004->   0.00355096   0.000112776
5.83004->   0.00355096   0.000112776
5.84004->   0.00355096   0.000112775
5.85004->   0.00355096   0.000112775
5.86004->   0.00355096   0.000112774
5.87004->   0.00355096   0.000112774
5.88004->   0.00355096   0.000112774
5.89004->   0.00355096   0.000112773
5.90004->   0.00355096   0.000112773
5.91004->   0.00355096   0.000112772
5.92004->   0.00355096   0.000112772
5.93004->   0.00355096   0.000112772
5.94004->   0.00355096   0.000112771
5.95004->   0.00355096   0.000112771
5.96004->   0.00355096   0.00011277
5.97004->   0.00355096   0.00011277
5.98004->   0.00355096   0.00011277
5.99004->   0.00355096   0.00011277
6.00004->   0.00355096   0.000112769
6.01004->   0.00355096   0.000112769
6.02004->   0.00355096   0.000112769
6.03004->   0.00355096   0.000112768
6.04004->   0.00355096   0.000112768
6.05004->   0.00355096   0.000112768
6.06004->   0.00355096   0.000112768
6.07004->   0.00355096   0.000112767
6.08004->   0.00355096   0.000112767
6.09004->   0.00355096   0.000112767
6.10004->   0.00355096   0.000112767
6.11004->   0.00355096   0.000112767
6.12005->   0.00355096   0.000112766
6.13005->   0.00355096   0.000112766
6.14005->   0.00355096   0.000112766
6.15005->   0.00355096   0.000112766
6.16005->   0.00355096   0.000112766
6.17005->   0.00355096   0.000112765
6.18005->   0.00355096   0.000112765
6.19005->   0.00355096   0.000112765
6.20005->   0.00355096   0.000112765
6.21005->   0.00355096   0.000112765
6.22005->   0.00355096   0.000112765
6.23005->   0.00355096   0.000112764
6.24005->   0.00355096   0.000112764
6.25005->   0.00355096   0.000112764
6.26005->   0.00355096   0.000112764
6.27005->   0.00355096   0.000112764
6.28005->   0.00355096   0.000112764
6.29005->   0.00355096   0.000112764
6.30005->   0.00355096   0.000112763
6.31005->   0.00355096   0.000112763
6.32005->   0.00355096   0.000112763
6.33005->   0.00355096   0.000112763
6.34005->   0.00355096   0.000112763
6.35005->   0.00355096   0.000112762
6.36005->   0.00355096   0.000112762
6.37005->   0.00355096   0.000112762
6.38005->   0.00355096   0.000112762
6.39005->   0.00355096   0.000112762
6.40005->   0.00355096   0.000112761
6.41005->   0.00355096   0.000112761
6.42005->   0.00355096   0.000112761
6.43005->   0.00355096   0.000112761
6.44005->   0.00355096   0.00011276
6.45005->   0.00355096   0.00011276
6.46005->   0.00355096   0.00011276
6.47005->   0.00355096   0.000112759
6.48005->   0.00355096   0.000112759
6.49005->   0.00355096   0.000112759
6.50005->   0.00355096   0.000112758
6.51005->   0.00355096   0.000112758
6.52005->   0.00355096   0.000112757
6.53005->   0.00355096   0.000112757
6.54005->   0.00355096   0.000112756
6.55006->   0.00355096   0.000112756
6.56006->   0.00355096   0.000112756
6.57006->   0.00355096   0.000112755
6.58006->   0.00355096   0.000112755
6.59006->   0.00355096   0.000112754
6.60006->   0.00355096   0.000112753
6.61006->   0.00355096   0.000112753
6.62006->   0.00355096   0.000112752
6.63006->   0.00355096   0.000112752
6.64006->   0.00355096   0.000112751
6.65006->   0.00355096   0.00011275
6.66006->   0.00355096   0.00011275
6.67006->   0.00355096   0.000112749
6.68006->   0.00355096   0.000112748
6.69006->   0.00355096   0.000112748
6.70006->   0.00355096   0.000112747
6.71006->   0.00355096   0.000112746
6.72006->   0.00355096   0.000112745
6.73006->   0.00355096   0.000112745
6.74006->   0.00355096   0.000112744
6.75006->   0.00355096   0.000112743
6.76006->   0.00355096   0.000112742
6.77006->   0.00355096   0.000112741
6.78006->   0.00355096   0.00011274
6.79006->   0.00355096   0.00011274
6.80006->   0.00355096   0.000112739
6.81006->   0.00355096   0.000112738
6.82006->   0.00355096   0.000112737
6.83006->   0.00355096   0.000112736
6.84006->   0.00355096   0.000112735
6.85006->   0.00355096   0.000112734
6.86006->   0.00355096   0.000112733
6.87006->   0.00355096   0.000112732
6.88006->   0.00355096   0.000112731
6.89006->   0.00355096   0.00011273
6.90006->   0.00355096   0.000112729
6.91006->   0.00355096   0.000112729
6.92006->   0.00355096   0.000112728
6.93006->   0.00355096   0.000112727
6.94006->   0.00355096   0.000112726
6.95006->   0.00355096   0.000112725
6.96006->   0.00355096   0.000112724
6.97006->   0.00355096   0.000112723
6.98006->   0.00355096   0.000112722
6.99007->   0.00355096   0.000112721
7.00007->   0.00355096   0.00011272
7.01007->   0.00355096   0.000112719
7.02007->   0.00355096   0.000112718
7.03007->   0.00355096   0.000112717
7.04007->   0.00355096   0.000112716
7.05007->   0.00355096   0.000112715
7.06007->   0.00355096   0.000112714
7.07007->   0.00355096   0.000112713
7.08007->   0.00355096   0.000112712
7.09007->   0.00355096   0.000112711
7.10007->   0.00355096   0.00011271
7.11007->   0.00355096   0.000112709
7.12007->   0.00355096   0.000112709
7.13007->   0.00355096   0.000112708
7.14007->   0.00355096   0.000112707
7.15007->   0.00355096   0.000112706
7.16007->   0.00355096   0.000112705
7.17007->   0.00355096   0.000112704
7.18007->   0.00355096   0.000112703
7.19007->   0.00355096   0.000112702
7.20007->   0.00355096   0.000112702
7.21007->   0.00355096   0.000112701
7.22007->   0.00355096   0.0001127
7.23007->   0.00355096   0.000112699
7.24007->   0.00355096   0.000112699
7.25007->   0.00355096   0.000112698
7.26007->   0.00355096   0.000112697
7.27007->   0.00355096   0.000112696
7.28007->   0.00355096   0.000112696
7.29007->   0.00355096   0.000112695
7.30007->   0.00355096   0.000112694
7.31007->   0.00355096   0.000112694
7.32007->   0.00355096   0.000112693
7.33007->   0.00355096   0.000112692
7.34007->   0.00355096   0.000112692
7.35007->   0.00355096   0.000112691
7.36007->   0.00355096   0.000112691
7.37007->   0.00355096   0.00011269
7.38007->   0.00355096   0.000112689
7.39007->   0.00355096   0.000112689
7.40007->   0.00355096   0.000112688
7.41007->   0.00355096   0.000112688
7.42007->   0.00355096   0.000112687
7.43008->   0.00355096   0.000112687
7.44008->   0.00355096   0.000112686
7.45008->   0.00355096   0.000112686
7.46008->   0.00355096   0.000112685
7.47008->   0.00355096   0.000112685
7.48008->   0.00355096   0.000112685
7.49008->   0.00355096   0.000112684
7.50008->   0.00355096   0.000112684
7.51008->   0.00355096   0.000112683
7.52008->   0.00355096   0.000112683
7.53008->   0.00355096   0.000112683
7.54008->   0.00355096   0.000112682
7.55008->   0.00355096   0.000112682
7.56008->   0.00355096   0.000112682
7.57008->   0.00355096   0.000112681
7.58008->   0.00355096   0.000112681
7.59008->   0.00355096   0.000112681
7.60008->   0.00355096   0.000112681
7.61008->   0.00355096   0.00011268
7.62008->   0.00355096   0.00011268
7.63008->   0.00355096   0.00011268
7.64008->   0.00355096   0.00011268
7.65008->   0.00355096   0.000112679
7.66008->   0.00355096   0.000112679
7.67008->   0.00355096   0.000112679
7.68008->   0.00355096   0.000112679
7.69008->   0.00355096   0.000112678
7.70008->   0.00355096   0.000112678
7.71008->   0.00355096   0.000112678
7.72008->   0.00355096   0.000112678
7.73008->   0.00355096   0.000112678
7.74008->   0.00355096   0.000112677
7.75008->   0.00355096   0.000112677
7.76008->   0.00355096   0.000112677
7.77008->   0.00355096   0.000112677
7.78008->   0.00355096   0.000112676
7.79008->   0.00355096   0.000112676
7.80008->   0.00355096   0.000112676
7.81008->   0.00355096   0.000112676
7.82008->   0.00355096   0.000112676
7.83008->   0.00355096   0.000112675
7.84008->   0.00355096   0.000112675
7.85008->   0.00355096   0.000112675
7.86009->   0.00355096   0.000112675
7.87009->   0.00355096   0.000112674
7.88009->   0.00355096   0.000112674
7.89009->   0.00355096   0.000112674
7.90009->   0.00355096   0.000112673
7.91009->   0.00355096   0.000112673
7.92009->   0.00355096   0.000112673
7.93009->   0.00355096   0.000112672
7.94009->   0.00355096   0.000112672
7.95009->   0.00355096   0.000112672
7.96009->   0.00355096   0.000112671
7.97009->   0.00355096   0.000112671
7.98009->   0.00355096   0.000112671
7.99009->   0.00355096   0.00011267
8.00009->   0.00355096   0.00011267
